0.599616,0,0,0,0.10006
0.59882,0,0,0,0.200151
0.596506,0,0,0,0.300221
0.601404,0,0,0,0.400288
0.597708,0,0,0,0.500361
0.597122,0,0,0,0.60043
0.59531,0,0,0,0.700496
0.597744,0,0,0,0.800563
0.598336,0,0,0,0.900633
0.598127,0,0,0,1.00074
0.595884,0,0,0,1.10081
0.597134,0,0,0,1.20088
0.595316,0,0,0,1.30094
0.595926,0,0,0,1.40101
0.596518,0,0,0,1.50107
0.598312,0,0,0,1.60115
0.594084,0,0,0,1.70122
0.595914,0,0,0,1.80128
0.598366,0,0,0,1.90135
0.595914,0,0,0,2.00142
0.600166,0,0,0,2.10148
0.59714,0,0,0,2.20155
0.59836,0,0,0,2.30162
0.599586,0,0,0,2.40168
0.597134,0,0,0,2.50175
0.599562,0,0,0,2.60182
0.601356,0,0,0,2.70189
0.600782,0,0,0,2.80196
0.597122,0,0,0,2.90203
0.598342,0,0,0,3.0021
0.597744,0,0,0,3.10217
0.594659,0,0,0,3.20224
0.59775,0,0,0,3.30231
0.59409,0,0,0,3.40237
0.59714,0,0,0,3.50244
0.594694,0,0,0,3.6025
0.598934,0,0,0,3.70258
0.597708,0,0,0,3.80265
0.597714,0,0,0,3.90272
0.594682,0,0,0,4.00279
0.597134,0,0,0,4.10286
0.59897,0,0,0,4.20292
0.594055,0,0,0,4.303
0.599568,0,0,0,4.40306
0.59714,0,0,0,4.50313
0.597146,0,0,0,4.6032
0.600166,0,0,0,4.70327
0.598306,0,0,0,4.80334
0.601978,0,0,0,4.90341
0.595286,0,0,0,5.00348
0.599544,0,0,0,5.10356
0.59769,0,0,0,5.20363
0.597098,0,0,0,5.3037
0.59653,0,0,0,5.40377
0.595914,0,0,0,5.50384
0.59836,0,0,0,5.6039
0.59409,0,0,0,5.70397
0.596524,0,0,0,5.80404
0.59958,0,0,0,5.9041
0.601996,0,0,0,6.00417
0.594694,0,0,0,6.10424
0.59409,0,0,0,6.2043
0.596536,0,0,0,6.30437
0.596524,0,0,0,6.40444
0.597086,0,0,0,6.50451
0.597128,0,0,0,6.60458
0.595914,0,0,0,6.70465
0.597122,0,0,0,6.80472
0.599562,0,0,0,6.90479
0.597708,0,0,0,7.00486
0.600172,0,0,0,7.10493
0.60141,0,0,0,7.20499
0.59897,0,0,0,7.30506
0.597756,0,0,0,7.40512
0.596524,0,0,0,7.50519
0.600758,0,0,0,7.60526
0.597128,0,0,0,7.70533
0.59287,0,0,0,7.8054
0.597756,0,0,0,7.90546
0.6008,0,0,0,8.00553
0.596304,0,0,0,8.10563
0.595658,0,0,0,8.20574
0.598336,0,0,0,8.30581
0.59775,0,0,0,8.40588
0.598964,0,0,0,8.50595
0.599568,0,0,0,8.60601
0.597696,0,0,0,8.70609
0.595908,0,0,0,8.80616
0.595286,0,0,0,8.90623
0.596524,0,0,0,9.00629
0.599556,0,0,0,9.10636
0.601996,0,0,0,9.20643
0.596524,0,0,0,9.3065
0.59775,0,0,0,9.40657
0.59653,0,0,0,9.50663
0.59897,0,0,0,9.6067
0.596931,0,0,0,9.7068
0.596214,0,0,0,9.80692
0.595843,0,0,0,9.907
0.597732,0,0,0,10.0071
0.597134,0,0,0,10.1071
0.593469,0,0,0,10.2072
0.605015,0,0,0,10.3073
0.598928,0,0,0,10.4073
0.596524,0,0,0,10.5074
0.59714,0,0,0,10.6075
0.600794,0,0,0,10.7075
0.598318,0,0,0,10.8076
0.590389,0,0,0,10.9077
0.603813,0,0,0,11.0078
0.59592,0,0,0,11.1078
0.59531,0,0,0,11.2079
0.59409,0,0,0,11.308
0.597726,0,0,0,11.408
0.598964,0,0,0,11.5081
0.595914,0,0,0,11.6082
0.600184,0,0,0,11.7082
0.598354,0,0,0,11.8083
0.600184,0,0,0,11.9084
0.599556,0,0,0,12.0084
0.59714,0,0,0,12.1085
0.595316,0,0,0,12.2086
0.59897,0,0,0,12.3086
0.599568,0,0,0,12.4087
0.597086,0,0,0,12.5088
0.595298,0,0,0,12.6088
0.599574,0,0,0,12.7089
