[4]:	20.786046113
[2]:	[5]:	20.786460061
20.786756217
[0]:	20.789389990
[1]:	20.789804400
[3]:	20.851175224
[5]:	20.785555715
[4]:	20.786049752
[2]:	20.786915441
[0]:	20.787489184
[1]:	20.789939551
[3]:	20.850962494
[5]:	20.785723390
[4]:	20.786214528
[2]:	20.787202172
[0]:	20.788056783
[1]:	20.790374713
[3]:	20.851397068
[5]:	20.782012311
[4]:	20.786486039
[2]:	20.787333938
[0]:	20.789293581
[1]:	20.789481108
[3]:	20.853252967
