[4]:	12.636000938
[5]:	12.636271468
[2]:	12.636956977
[3]:	12.637169580
[1]:	12.638043599
[0]:	12.666581772
[4]:	12.635843431
[5]:	12.635972340
[2]:	12.637006011
[3]:	12.637065786
[1]:	12.637906911
[0]:	12.660299881
[4]:	12.635857423
[5]:	12.635822749
[2]:	12.636780091
[3]:	12.637084209
[1]:	12.638235663
[0]:	12.660154803
[4]:	12.636044609
[5]:	12.636012866
[0]:	12.637399875
[2]:	12.637217886
[1]:	12.637950475
[3]:	12.659985563
