[5]:	11.776033526
[4]:	11.776346987
[2]:	11.776936278
[3]:	11.776780368
[1]:	11.777871957
[0]:	11.799353577
[5]:	11.776123692
[2]:	11.776821945
[4]:	11.776731094
[3]:	11.777686485
[1]:	11.778140526
[0]:	11.795793014
[4]:	11.776140704
[5]:	11.776305963
[3]:	11.776534271
[2]:	11.776865878
[1]:	11.777678880
[0]:	11.798267738
[5]:	11.778593927
[4]:	11.779042278
[2]:	11.779498883
[3]:	11.779526939
[1]:	11.780166364
[0]:	11.801075754
