[5]:	10.705668841
[4]:	10.705976005
[2]:	10.706086546
[3]:	10.706134152
[1]:	10.707202679
[0]:	10.723784999
[5]:	10.705663437
[4]:	10.706016869
[2]:	10.706323508
[3]:	10.706158123
[1]:	10.707616790
[0]:	10.723581767
[5]:	10.705687763
[4]:	10.705984539
[3]:	[2]:	10.706282682
10.706119247
[1]:	10.707402884
[0]:	10.723804947
[5]:	10.705581720
[3]:	10.705733923
[4]:	10.705948181
[2]:	10.706369777
[1]:	10.707283315
[0]:	10.724802630
