[5]:	17.699082549
[4]:	17.699552418
[2]:	17.700158897
[0]:	17.701291876
[1]:	17.701308019
[3]:	17.747093995
[5]:	17.703320373
[4]:	17.703705450
[2]:	17.704513581
[0]:	17.705410026
[1]:	17.705638436
[3]:	17.751206846
[5]:	17.699012424
[4]:	17.699570022
[2]:	17.700218266
[0]:	17.701074796
[1]:	17.701363750
[3]:	17.743197244
[4]:	17.699028702
[2]:	[5]:	17.699865704
17.700216429
[0]:	17.701266381
[1]:	17.701304632
[3]:	17.747171396
