[5]:	23.555676553
[2]:	23.557133329
[4]:	23.557462307
[0]:	23.558067728
[1]:	23.559728775
[3]:	23.633736011
[5]:	23.559800372
[4]:	23.560444313
[2]:	23.564792526
[1]:	23.565795787
[0]:	23.574194568
[3]:	23.641005315
[5]:	23.559702335
[4]:	23.560093726
[2]:	23.563541291
[1]:	23.566072887
[0]:	23.567641065
[3]:	23.638700868
[5]:	23.555557160
[4]:	23.557590005
[2]:	23.564110554
[1]:	23.566689483
[0]:	23.568046738
[3]:	23.643054644
