[5]:	18.597787592
[2]:	18.598869241
[4]:	18.599140945
[0]:	18.599957062
[1]:	18.601441487
[3]:	18.648654024
[5]:	18.601899816
[2]:	18.602571171
[4]:	18.603068423
[1]:	18.605049107
[0]:	18.609302924
[3]:	18.653838067
[4]:	18.598268894
[5]:	18.598562742
[2]:	18.598951897
[0]:	18.599910010
[1]:	18.601419247
[3]:	18.652759305
[5]:	18.597775054
[2]:	18.598570218
[4]:	18.599029665
[0]:	18.600032271
[1]:	18.600827631
[3]:	18.653258303
