[5]:	11.40054959
[3]:	11.40391157
[4]:	11.40585282
[2]:	11.40766181
[1]:	11.41863137
[0]:	11.58683898
[5]:	11.40165144
[3]:	11.40320046
[4]:	11.40538249
[2]:	11.41470885
[1]:	11.41919081
[0]:	11.62056754
[5]:	11.40133618
[2]:	11.40673885
[3]:	11.40631780
[4]:	11.40895391
[1]:	11.42154623
[0]:	11.58768690
[4]:	11.40288300
[5]:	[2]:	11.40392600
11.40608960
[3]:	11.40824118
[1]:	11.41830602
[0]:	11.58591199
